order_id,product_id,add_to_cart_order,reordered
1783438,44,18,0
1783451,45,2,0
1783467,45,5,0
1783496,57,9,0
1783636,94,3,1
1783652,79,17,1
1783660,25,2,1
1783662,45,9,0
1783731,45,3,1
1783747,45,4,1
1783777,45,10,0
1783778,34,11,1
1783781,45,8,1
1783783,79,22,1
1783809,93,2,1
1783913,29,11,0
1784019,34,4,1
1784023,4,5,0
1784205,63,18,0
1784217,34,22,0
1784628,63,31,0
1784659,34,11,0
1784661,63,10,1
1784670,1,8,1
1784678,79,2,1
1784698,54,1,1
1784754,79,24,0
1784990,45,16,0
1785001,93,22,1
1785083,79,23,0
1785125,34,3,1
1785164,1,1,1
1785383,1,2,0
1785427,93,5,1
1785441,45,21,1
1785497,79,15,0
1785559,44,6,0
1785619,37,4,0
1785693,79,22,1
1785718,10,31,0
1785772,49,2,1
1785912,34,9,1
1785946,12,4,1
1785997,34,2,0
1786262,45,2,0
1786265,1,2,0
1786347,89,15,0
1786482,45,3,0
1786583,10,3,1
1786624,35,23,1
1786659,23,9,1
1786764,54,16,1
1786865,79,10,1
1786942,28,7,1
1786971,93,5,1
1786978,95,1,0
1786986,45,22,0
1786989,43,3,0
1787030,25,8,1
1787123,63,7,1
1787197,11,6,0
1787222,45,10,1
1787235,49,15,0
1787247,32,6,1
1787282,63,7,0
1787340,100,5,1
1787379,95,16,0
1787397,23,12,0
1787415,45,8,1
1787477,49,17,1
1787754,34,16,0
1787794,34,8,1
1787887,4,9,0
1787927,34,18,1
1787934,45,2,1
1787939,45,3,1
1788024,45,6,0
1788053,45,9,1
1788057,10,16,1
1788162,44,9,0
1788233,34,14,0
1788246,45,15,0
1788331,34,2,0
1788356,27,32,0
1788357,77,7,0
1788372,63,15,0
1788392,45,23,1
1788467,34,4,1
1788533,45,7,1
1788541,1,8,0
1788615,45,5,1
1788628,45,12,0
1788693,65,11,0
1788720,34,11,0
1788836,79,12,1
1788972,23,24,0
1789001,45,10,1
1789104,45,3,1
1789191,34,12,1
1789192,95,1,0
1789229,45,1,1
1789286,95,9,0
1789349,45,5,1
1789443,79,2,0
1789478,94,5,1
1789575,25,10,1
1789632,1,9,1
1789659,25,5,0
1789712,45,3,1
1789817,27,18,1
1789835,83,15,0
1789838,49,23,1
1790003,93,4,0
1790023,22,3,1
1790040,49,5,1
1790041,45,5,0
1790059,45,9,0
1790107,47,14,1
1790122,49,29,1
1790142,10,20,1
1790155,10,10,0
1790175,49,14,1
1790177,25,8,1
1790219,79,9,1
1790381,34,9,1
1790418,94,1,1
1790472,45,11,1
1790487,54,5,1
1790510,10,1,0
1790521,93,5,1
1790809,79,4,0
1790829,96,13,0
1790986,45,5,1
1791022,45,3,1
1791090,34,3,1
1791099,10,17,0
1791105,63,3,1
1791123,45,8,1
1791166,45,6,0
1791180,87,33,0
1791181,54,16,0
1791195,45,9,1
1791221,45,7,0
1791369,100,6,1
1791442,10,2,0
1791495,69,8,0
1791528,34,5,1
1791627,34,1,1
1791674,45,19,1
1791674,27,24,1
1791727,49,6,0
1791865,45,5,1
1791884,45,8,1
1791907,45,4,0
1791955,63,15,0
1791960,45,4,1
1792296,37,6,0
1792330,79,5,0
1792332,45,5,1
1792389,93,1,0
1792466,45,12,1
1792502,37,8,0
1792524,34,20,0
1792656,45,21,0
1792726,64,15,0
1792735,34,2,1
1792801,34,23,1
1792825,45,1,1
1792827,25,4,1
1792869,79,5,1
1792915,45,11,1
1792954,45,3,1
1792981,45,4,1
1793113,34,2,1
1793132,94,11,1
1793191,25,14,1
1793200,25,20,0
1793291,45,1,1
1793319,34,2,1
1793330,74,14,1
1793352,92,7,0
1793426,93,17,1
1793493,93,2,0
1793567,37,15,0
1793572,1,6,1
1793587,34,4,0
1793605,23,3,0
1793622,100,8,0
1793670,49,7,0
1793684,45,11,1
1793758,45,7,1
1793760,45,3,1
1793772,49,13,1
1793808,34,1,1
1794006,49,9,1
1794069,93,3,1
1794334,79,11,1
1794392,1,2,1
1794410,45,1,1
1794468,10,9,0
1794478,45,6,0
1794486,45,12,0
1794616,58,3,1
1794647,74,35,1
1794670,45,2,1
1794682,49,62,0
1794923,67,16,0
1794944,87,1,0
1795049,79,1,1
1795152,29,6,0
1795168,28,5,1
1795232,10,8,0
1795368,45,1,1
1795383,49,6,1
1795494,54,2,1
1795593,49,11,1
1795774,10,1,0
1795781,45,5,1
1795788,49,20,0
1795850,93,39,1
1795863,45,1,0
1795869,34,6,0
1795882,96,7,1
1795919,45,7,1
1795922,99,4,0
1795938,45,8,1
1796072,45,6,1
1796074,34,3,0
1796122,79,13,1
1796143,79,5,1
1796144,79,6,1
1796200,95,6,0
1796297,26,18,1
1796332,45,5,1
1796355,34,6,0
1796376,45,7,0
1796465,34,1,1
1796567,45,2,1
1796576,28,49,1
1796609,10,4,0
1796632,10,1,1
1796678,54,1,0
1796806,34,2,1
1796935,45,4,0
1796955,45,4,1
1797018,45,6,0
1797043,45,13,1
1797081,83,1,0
1797081,45,3,1
1797174,63,13,1
1797232,93,16,0
1797292,79,14,0
1797325,1,1,1
1797359,45,1,1
1797361,54,13,1
1797379,45,4,0
1797388,45,9,0
1797421,45,13,1
1797478,45,12,1
1797516,45,15,0
1797526,99,17,0
1797652,95,5,1
1797667,45,16,0
1797690,95,2,0
1797825,45,8,1
1797925,35,32,0
1797995,79,14,1
1798006,34,4,1
1798029,34,15,0
1798115,1,1,0
1798126,95,4,0
1798137,93,1,1
1798158,23,23,0
1798200,25,2,1
1798286,10,3,1
1798423,49,22,1
1798444,35,6,0
1798482,54,2,0
1798538,63,11,0
1798667,45,10,0
1798932,27,10,0
1798987,84,1,0
1799074,44,5,1
1799081,1,4,1
1799113,34,4,1
1799220,34,2,0
1799233,45,6,1
1799256,10,6,1
1799267,79,10,1
1799339,45,32,0
1799417,31,2,0
1799559,45,6,1
1799583,45,11,1
1799649,65,4,0
1799675,45,12,1
1799682,94,10,0
1799853,79,3,1
1799889,100,1,0
1799953,23,1,1
1800005,79,77,0
1800017,34,9,1
1800121,54,2,0
1800124,1,1,1
1800228,10,5,0
1800308,45,8,1
1800353,95,5,1
1800492,54,3,1
1800545,34,6,1
1800582,34,11,1
1800637,45,4,1
1800644,66,24,1
1800672,45,4,0
1800674,31,6,0
1800737,68,2,1
1800781,1,5,0
1800812,79,17,1
1800869,25,13,0
1800895,10,2,1
1801028,45,26,1
1801152,45,20,1
1801191,45,5,0
1801277,28,5,0
1801560,45,11,1
1801572,10,2,1
1801599,1,2,1
1801669,23,6,0
1801703,87,19,1
1801895,45,1,1
1802041,45,12,1
1802191,90,8,1
1802207,34,5,1
1802225,79,10,1
1802496,77,3,1
1802547,94,4,1
1802890,34,4,1
1802918,49,7,1
1802927,10,16,0
1802947,34,4,0
1802980,8,1,1
1802995,45,21,1
1803058,34,12,1
1803191,47,1,1
1803193,83,6,0
1803244,45,6,0
1803314,45,11,1
1803376,34,10,1
1803571,34,3,1
1803644,45,4,1
1803764,34,6,1
1803812,79,1,0
1803915,49,11,0
1803966,45,36,1
1804188,49,12,1
1804214,10,3,0
1804255,34,23,0
1804265,45,6,1
1804269,1,2,1
1804285,25,13,1
1804440,45,3,1
1804479,70,21,0
1804499,3,5,1
1804596,23,8,1
1804639,66,10,1
1804658,34,2,1
1804674,49,12,1
1805073,95,11,0
1805117,54,2,1
1805163,45,4,1
1805221,45,2,1
1805258,45,11,0
1805316,25,15,1
1805325,45,4,0
1805530,45,1,1
1805545,26,10,1
1805605,10,16,1
1805610,45,11,1
1805631,45,8,0
1805677,45,11,1
1805815,29,9,0
1805856,25,6,1
1805976,34,4,1
1805994,34,5,0
1806016,45,15,0
1806076,45,7,1
1806211,37,12,1
1806224,7,6,1
1806290,54,1,1
1806317,45,6,1
1806326,45,17,1
1806379,28,13,1
1806510,34,2,1
1806524,45,7,1
1806749,10,8,1
1806943,41,8,0
1807069,45,24,1
1807122,45,7,1
1807130,45,7,1
1807307,28,1,1
1807349,85,2,0
1807427,25,3,0
1807446,10,9,0
1807505,25,1,1
1807795,96,2,0
1807796,23,7,1
1808020,45,6,1
1808088,10,1,1
1808133,76,7,0
1808173,93,17,0
1808186,74,24,1
1808259,45,11,1
1808269,79,6,1
1808314,25,10,0
1808375,12,8,0
1808453,45,2,0
1808471,34,2,1
1808502,34,13,1
1808519,45,12,1
1808600,96,26,1
1808708,45,3,1
1808709,45,12,1
1808759,28,6,0
1808815,46,9,1
1808894,34,3,1
1808906,34,10,1
1808909,79,12,1
1808936,93,8,1
1808943,34,11,0
1809073,12,8,1
1809112,63,18,0
1809145,79,6,0
1809177,63,7,1
1809292,45,2,1
1809342,10,4,1
1809448,45,3,0
1809449,45,7,1
1809452,45,5,1
1809473,45,12,1
1809529,37,20,0
1809621,79,4,0
1809670,45,1,0
1809670,87,14,0
1809728,45,4,1
1809908,23,13,0
1809937,95,14,0
1809960,87,8,1
1810116,34,11,1
1810176,63,1,1
1810230,45,17,1
1810278,83,1,1
1810297,95,12,0
1810408,79,6,1
1810580,99,5,0
1810622,45,8,1
1810672,79,5,1
1810756,87,23,1
1810801,34,4,1
1810804,45,9,0
1810848,37,3,1
1810858,45,5,0
1811012,34,6,1
1811042,23,7,1
1811083,45,8,0
1811132,34,11,1
1811147,45,1,0
1811164,70,20,0
1811188,45,6,1
1811199,37,11,1
1811235,45,4,0
1811258,34,1,0
1811289,95,15,0
1811341,95,3,1
1811638,95,5,1
1811657,34,27,1
1811679,12,25,1
1811701,25,10,1
1811773,49,8,1
1811833,95,1,0
1811854,45,1,1
1811964,45,7,0
1812172,87,4,1
1812184,45,7,1
1812199,87,9,0
1812259,79,5,1
1812265,45,11,1
1812321,95,6,0
1812365,49,2,0
1812422,63,4,1
1812458,79,11,1
1812490,27,3,0
1812500,45,15,0
1812516,45,9,1
1812532,10,3,0
1812564,45,14,1
1812774,34,10,0
1812826,44,1,1
1812898,95,3,0
1812920,83,4,1
1812972,74,18,1
1813111,95,2,0
1813129,45,5,1
1813148,45,5,0
1813174,23,8,1
1813214,45,5,1
1813261,45,14,0
1813332,35,1,0
1813347,95,3,0
1813442,25,7,0
1813451,45,4,1
1813452,1,11,1
1813453,54,9,1
1813455,45,29,1
1813466,1,4,0
1813601,95,17,1
1813719,36,7,1
1813719,30,8,1
1813764,99,22,0
1813799,45,23,1
1813844,79,4,1
1813907,45,17,1
1813915,45,3,1
1814035,35,5,0
1814048,45,9,1
1814198,79,25,1
1814234,45,4,0
1814265,49,3,1
1814278,45,13,0
1814319,45,16,1
1814320,94,7,0
1814388,70,10,0
1814392,31,19,0
1814414,49,7,1
1814439,45,2,0
1814448,93,4,1
1814459,47,3,1
1814463,1,3,0
1814489,34,2,0
1814637,34,4,0
1814637,49,16,1
1814756,57,5,0
1814756,34,13,1
1814762,45,1,1
1814776,54,1,0
1814810,82,16,0
1814815,73,5,0
1814815,10,8,0
1814987,34,16,1
1815011,45,7,1
1815036,45,10,0
1815040,34,8,0
1815052,79,10,1
1815060,86,5,1
1815102,45,5,0
1815119,45,6,1
1815164,45,3,1
1815171,45,27,1
1815188,44,5,1
1815206,60,3,1
1815252,1,14,1
1815284,32,5,0
1815290,10,1,0
1815412,10,4,1
1815464,10,1,0
1815520,63,4,1
1815848,75,22,1
1815889,10,2,0
1815919,1,18,1
1816079,34,12,1
1816118,45,4,0
1816260,45,10,1
1816271,11,4,0
1816299,45,7,1
1816335,79,3,0
1816345,37,11,1
1816394,45,13,1
1816537,45,6,0
1816596,45,11,1
1816633,34,5,0
1816634,45,5,1
1816648,45,8,0
1816656,45,5,1
1816692,45,3,1
1816751,26,5,1
1816823,45,14,0
1816876,45,21,1
1816884,45,7,1
1816892,45,5,0
1816910,95,41,0
1816911,54,2,1
1817063,54,4,0
1817099,45,11,1
1817111,93,2,1
1817115,63,7,0
1817125,93,6,1
1817129,79,5,0
1817219,8,5,1
1817231,23,1,0
1817414,1,74,1
1817482,34,10,0
1817502,95,14,0
1817511,45,6,0
1817612,45,6,1
1817628,54,4,0
1817688,3,5,1
1817693,93,1,1
1817708,34,7,0
1817961,81,5,0
1818038,45,24,1
1818059,45,23,1
1818100,93,6,1
1818264,45,2,1
1818265,45,7,1
1818280,45,3,1
1818349,94,4,1
1818402,90,11,0
1818514,79,8,1
1818575,95,3,0
1818605,94,25,0
1818687,25,10,1
1818688,79,3,1
1818747,34,7,1
1818756,93,2,1
1818890,45,6,1
1818982,39,12,0
1819102,45,20,1
1819124,45,2,1
1819164,36,6,0
1819206,29,10,0
1819334,45,10,0
1819393,45,8,0
1819516,45,16,0
1819552,95,33,0
1819580,34,5,1
1819582,45,2,1
1819616,45,10,1
1819638,45,35,0
1819696,45,9,1
1819730,34,11,0
1819737,37,25,0
1819829,79,10,1
1819882,10,9,1
1819939,95,10,0
1820036,25,7,1
1820097,99,1,1
1820101,10,1,1
1820161,45,15,1
1820196,74,21,1
1820215,68,9,0
1820216,29,4,0
1820219,95,7,0
1820406,83,10,0
1820468,95,9,0
1820480,79,7,0
1820587,79,16,0
1820764,45,13,0
1821019,10,22,0
1821051,45,8,0
1821052,63,28,0
1821146,45,14,1
1821163,45,2,1
1821181,45,2,1
1821184,79,1,1
1821192,45,6,1
1821215,95,5,0
1821228,45,11,0
1821235,93,12,1
1821285,49,9,0
1821333,45,5,0
1821351,25,15,1
1821424,45,17,1
1821469,45,10,1
1821503,95,30,0
1821570,45,7,0
1821579,79,18,0
1821649,45,13,1
1821720,93,5,1
1821762,37,2,1
1821771,54,11,1
1821824,9,7,1
1821848,81,3,0
1821871,45,6,1
1821873,45,8,0
1821881,86,1,1
1821911,70,12,0
1821998,25,2,1
1822109,45,9,1
1822160,45,4,0
1822163,99,12,1
1822172,34,13,0
1822224,93,1,1
1822295,34,18,1
1822300,99,3,1
1822320,45,5,0
1822375,79,3,0
1822503,95,3,0
1822594,79,8,0
1822613,45,10,1
1822618,54,1,0
1822630,32,6,1
1822638,45,10,0
1822756,34,11,0
1822783,45,9,1
1822803,45,15,0
1822826,79,15,1
1822973,45,7,0
1823017,49,4,1
1823191,45,6,1
1823233,87,7,0
1823243,45,9,1
1823257,88,4,0
1823290,1,4,0
1823380,1,4,0
1823446,45,7,0
1823501,25,9,1
1823554,1,2,0
1823562,32,7,1
1823594,10,28,1
1823600,45,2,1
1823717,34,10,0
1823741,95,17,1
1823779,70,5,0
1823836,10,7,0
1823878,45,36,1
1823885,54,4,1
1824014,25,10,1
1824073,34,15,0
1824079,45,14,1
1824088,54,12,1
1824145,45,1,1
1824169,79,9,1
1824184,95,3,0
1824254,45,10,0
1824258,87,13,1
1824278,1,5,1
1824283,49,9,1
1824298,34,2,1
1824502,49,15,1
1824541,10,23,0
1824578,45,6,0
1824581,63,19,1
1824619,45,12,1
1824699,97,2,0
1824813,23,3,1
1824846,45,3,1
1824993,45,7,0
1825261,34,4,1
1825315,45,13,1
1825379,4,6,0
1825405,32,35,0
1825429,79,14,0
1825447,34,8,1
1825505,34,5,0
1825530,63,13,0
1825552,95,10,1
1825565,79,16,1
1825649,45,4,0
1825718,1,6,0
1825745,45,3,1
1825775,79,5,1
1826086,26,14,1
1826144,45,6,1
1826146,23,2,0
1826149,45,3,1
1826154,93,10,0
1826156,34,10,1
1826241,50,6,0
1826361,25,2,0
1826394,34,3,1
1826407,66,1,1
1826407,34,6,0
1826409,45,3,1
1826426,95,5,0
1826484,87,5,0
1826546,45,2,1
1826833,34,5,1
1826898,45,4,0
1826974,10,10,0
1827001,45,4,1
1827032,4,4,1
1827068,45,3,0
1827164,45,19,1
1827246,93,9,1
1827307,34,10,1
1827317,93,16,1
1827378,25,10,1
1827383,34,12,1
1827582,79,1,1
1827602,45,7,0
1827674,45,1,1
1827685,11,3,1
1827740,45,10,1
1827805,70,6,0
1827832,45,8,1
1827849,45,7,1
1827887,45,9,1
1827939,49,12,0
1827941,34,13,0
1827995,34,1,1
1828076,4,22,0
1828076,36,23,0
1828092,10,1,1
1828189,34,6,1
1828295,1,4,0
1828306,35,1,0
1828456,87,7,0
1828493,45,2,0
1828582,99,8,1
1828617,79,5,0
1828629,1,18,1
1828782,93,6,0
1828856,87,16,0
1828861,45,9,0
1828984,23,20,1
1829012,95,3,1
1829025,63,12,1
1829040,1,26,0
1829104,86,2,0
1829106,45,10,1
1829457,45,16,1
1829490,10,8,1
1829540,45,1,1
1829708,45,3,0
1829749,36,9,0
1829769,49,1,1
1829810,95,1,0
1829860,45,9,1
1829861,49,14,0
1829897,44,4,1
1829961,37,7,1
1830107,45,2,1
1830145,28,7,1
1830345,94,13,1
1830352,34,12,1
1830500,23,1,1
1830502,95,8,0
1830530,45,1,0
1830610,45,10,1
1830632,94,7,0
1830797,45,6,1
1830802,79,5,1
1830804,1,3,1
1831007,47,27,0
1831122,45,6,0
1831134,45,14,0
1831161,79,25,0
1831195,45,2,1
1831247,83,13,1
1831281,45,2,0
1831398,45,5,1
1831419,79,43,0
1831443,45,12,1
1831457,45,6,0
1831693,9,1,0
1831699,79,32,0
1831787,94,8,0
1831922,49,5,0
1832012,25,9,1
1832183,49,8,1
1832234,8,2,1
1832392,45,13,0
1832460,1,6,1
1832571,45,4,0
1832589,45,9,1
1832592,45,12,0
1832611,45,6,1
1832618,95,26,1
1832654,34,8,1
1832725,10,11,0
1832767,45,4,1
1832813,45,6,0
1832823,45,24,0
1832832,67,3,1
1832856,45,7,1
1832908,54,3,1
1832914,93,1,1
1832957,25,18,1
1832984,10,5,1
1832994,95,17,1
1833027,34,7,1
1833191,34,7,1
1833214,45,10,0
1833222,45,8,0
1833378,45,6,1
1833442,45,6,1
1833495,93,10,0
1833500,1,8,1
1833524,10,6,1
1833527,34,6,1
1833543,45,11,1
1833624,45,19,1
1833629,45,6,1
1833630,45,6,1
1833631,32,7,1
1833636,45,13,0
1833697,45,8,1
1833731,79,6,0
1833872,45,1,0
1833909,34,8,0
1833994,45,3,0
1834046,79,7,0
1834070,95,10,0
1834158,45,18,0
1834185,77,25,0
1834192,32,1,1
1834255,45,4,1
1834282,28,11,1
1834384,63,2,0
1834439,47,7,1
1834442,27,3,0
1834535,25,16,1
1834537,46,1,1
1834554,87,10,0
1834579,95,20,0
1834634,95,2,0
1834722,95,2,0
1834811,45,6,0
1834832,57,7,0
1834873,1,3,1
1834895,63,7,0
1834897,34,11,1
1834929,45,14,1
1834957,99,5,1
1835049,34,3,1
1835192,70,24,0
1835281,45,3,1
1835436,45,14,0
1835495,45,28,0
1835559,26,11,1
1835597,34,9,1
1835631,95,5,0
1835650,45,7,0
1835661,54,6,0
1835737,45,3,1
1835830,34,3,0
1835950,54,1,1
1835969,45,8,1
1835988,45,5,1
1836005,45,12,1
1836037,45,17,1
1836067,26,6,1
1836095,99,9,1
1836103,45,5,1
1836215,95,6,0
1836379,34,7,0
1836393,28,4,1
1836476,37,2,0
1836545,10,4,1
1836665,49,20,0
1836819,45,10,0
1836893,95,2,0
1836988,1,17,0
1837080,4,15,0
1837118,99,7,1
1837173,95,11,1
1837240,45,16,1
1837326,8,15,0
1837359,93,10,0
1837360,45,10,0
1837444,45,9,1
1837462,34,10,0
1837475,67,1,1
1837618,94,9,0
1837642,45,10,1
1837645,34,2,1
1837686,63,2,1
1837710,45,12,1
1837797,23,6,0
1837958,25,18,0
1837977,4,3,0
1837978,87,8,0
1838037,50,3,1
1838072,63,10,0
1838233,34,1,0
1838275,34,9,0
1838455,54,6,0
1838557,37,14,0
1838570,45,23,0
1838570,25,25,0
1838599,94,8,1
1838606,45,9,0
1838741,18,2,1
1838752,34,12,0
1838835,45,14,0
1838839,79,16,1
1838843,63,8,0
1838864,27,3,0
1838874,93,23,1
1838874,34,26,0
1838964,94,4,1
1838968,34,11,0
1839107,32,4,0
1839114,45,5,1
1839123,45,6,1
1839167,95,2,0
1839496,34,14,1
1839573,25,9,0
1839687,34,22,0
1839694,45,8,0
1839761,96,18,0
1839773,10,2,0
1839816,28,2,1
1839930,34,12,1
1839982,10,11,0
1840119,29,20,0
1840143,34,4,1
1840149,45,2,1
1840263,79,17,0
1840338,45,14,1
1840351,45,10,0
1840449,95,18,0
1840599,58,10,0
1840617,45,13,1
1840645,45,11,1
1840730,95,6,0
1840844,10,24,0
1840848,10,8,0
1840899,93,2,1
1841069,97,4,0
1841070,45,8,1
1841079,34,14,1
1841163,45,2,0
1841364,34,6,0
1841426,31,7,0
1841429,79,10,1
1841553,10,9,1
1841575,45,6,1
1841635,79,5,1
1841675,25,17,1
1841710,45,3,0
1841712,96,26,0
1841749,93,1,1
1841805,34,8,0
1841828,25,1,1
1841860,34,4,1
1841895,93,12,1
1841967,83,13,0
1842111,4,1,0
1842114,49,8,1
1842133,25,2,1
1842133,93,12,1
1842141,1,5,1
1842184,10,13,0
1842349,45,6,1
1842355,99,1,1
1842357,34,2,1
1842412,87,21,0
1842416,34,7,0
1842434,10,3,1
1842445,45,2,1
1842451,54,9,0
1842458,10,16,0
1842501,45,3,1
1842639,37,2,1
1842700,45,12,0
1842735,45,7,1
1842785,45,9,1
1842825,45,3,0
1842947,45,26,1
1842954,34,5,0
1843069,79,3,0
1843185,10,12,1
1843186,45,4,0
1843297,28,9,1
1843335,49,11,1
1843344,34,5,1
1843374,45,10,1
1843449,87,2,0
1843466,45,12,0
1843511,79,9,1
1843548,100,2,1
1843578,45,4,1
1843762,54,6,0
1843770,10,9,0
1843776,79,19,0
1843909,45,8,1
1844081,45,7,1
1844085,95,5,0
1844160,26,18,0
1844243,46,1,1
1844281,86,1,1
1844336,29,23,1
1844505,45,1,1
1844537,4,13,1
1844588,94,7,1
1844728,95,17,0
1844748,45,6,1
1844851,34,20,1
1844902,26,7,1
1844947,45,19,1
1845007,79,3,1
1845248,45,6,0
1845285,28,1,1
1845318,1,4,0
1845575,1,3,1
1845707,63,29,1
1845731,95,2,0
1845785,45,4,1
1845797,49,19,1
1845798,32,23,1
1845822,34,5,1
1845883,28,4,1
1845892,3,10,1
1845941,45,7,0
1845945,45,11,0
1845998,35,2,1
1846052,95,5,0
1846097,45,10,1
1846184,44,1,0
1846202,49,15,0
1846203,34,3,1
1846240,45,6,1
1846350,83,6,0
1846400,49,7,1
1846453,23,9,0
1846481,95,21,0
1846482,83,26,0
1846498,79,1,1
1846562,54,1,1
1846597,50,4,1
1846634,95,10,0
1846643,66,6,1
1846742,45,2,1
1846767,45,8,1
1846790,37,4,1
1846841,49,6,0
1846849,89,8,0
1846932,93,1,0
1846940,45,2,1
1846968,45,9,0
1847007,79,3,0
1847050,45,12,1
1847206,45,7,1
1847272,45,18,1
1847314,95,6,1
1847365,34,4,1
1847451,34,5,1
1847465,93,6,0
1847489,53,3,0
1847677,34,7,0
1847968,45,8,0
1848067,49,14,1
1848110,95,11,0
1848213,45,8,1
1848231,43,1,0
1848238,45,7,0
1848325,93,22,1
1848443,8,4,1
1848613,34,30,1
1848697,34,5,1
1848777,1,2,1
1848848,95,13,0
1848869,79,9,1
1848904,28,19,0
1848936,54,14,0
1849157,45,4,1
1849194,45,13,0
1849214,93,1,1
1849382,34,8,1
1849382,49,26,0
1849390,94,23,0
1849427,59,2,0
1849459,45,13,1
1849490,45,1,0
1849543,34,9,1
1849620,30,2,1
1849844,4,9,0
1849863,45,33,0
1849940,45,2,0
1849979,10,5,0
1849981,12,4,1
1850143,37,18,0
1850175,77,5,0
1850244,45,9,0
1850259,95,9,0
1850285,3,5,1
1850314,45,6,1
1850345,34,2,1
1850449,45,3,1
1850471,50,3,0
1850500,45,4,0
1850538,23,7,0
1850584,35,4,0
1850710,93,10,1
1850878,34,10,0
1851056,45,14,1
1851074,79,5,1
1851107,3,2,1
1851232,96,1,0
1851233,45,2,1
1851243,45,3,1
1851336,49,21,1
1851340,49,2,1
1851397,45,4,1
1851560,45,1,0
1851604,4,11,0
1851639,94,11,0
1851765,54,4,1
1851794,45,4,1
1851921,45,11,0
1852033,10,6,1
1852086,34,10,1
1852108,45,2,1
1852131,31,3,0
1852297,50,1,0
1852300,1,5,1
1852362,95,3,0
1852378,34,17,0
1852462,25,2,1
1852487,83,3,1
1852516,45,17,0
1852570,1,20,1
1852636,79,21,1
1852667,34,15,1
1852772,79,2,1
1852823,45,2,1
1852920,54,2,1
1852921,34,18,1
1852931,79,7,1
1853069,79,8,0
1853076,79,1,0
1853132,45,25,1
1853135,10,7,1
1853137,45,7,1
1853184,79,15,0
1853372,79,13,1
1853470,94,1,1
1853499,10,13,0
1853517,45,8,0
1853538,43,7,0
1853583,34,2,0
1853593,79,1,0
1853633,95,1,0
1853646,45,6,0
1853728,25,10,1
1853798,63,15,0
1853811,1,3,0
1853825,34,3,1
1853833,45,9,1
1853834,25,3,0
1853846,49,9,1
1853855,87,7,1
1853855,45,9,1
1853876,54,2,1
1853920,100,5,1
1853951,4,4,1
1853974,45,11,0
1853996,34,7,0
1854104,95,11,0
1854137,45,14,1
1854161,32,10,1
1854230,93,4,1
1854230,25,16,1
1854320,25,2,0
1854348,73,3,0
1854485,10,4,1
1854585,45,16,1
1854750,44,18,1
1854792,99,17,0
1854856,95,8,0
1854858,63,5,0
1854889,100,6,0
1854952,10,18,0
1855027,62,25,0
1855218,93,11,0
1855218,99,14,1
1855246,45,11,1
1855310,79,20,0
1855329,79,12,1
1855391,95,6,0
1855395,97,15,1
1855412,45,26,0
1855446,35,10,0
1855631,34,9,1
1855637,63,4,0
1855680,45,20,0
1855815,45,11,1
1855816,45,2,1
1855846,34,10,0
1855996,1,1,1
1856033,34,1,1
1856285,45,6,0
1856347,95,4,0
1856551,45,7,1
1856838,86,6,0
1856904,45,9,0
1856935,63,20,0
1856961,1,2,0
1857013,45,1,0
1857162,45,5,1
1857168,45,4,1
1857351,45,9,0
1857397,10,13,1
1857573,25,5,1
1857664,34,15,0
1857811,79,11,0
1857984,34,3,1
1858001,23,18,1
1858027,87,13,0
1858039,79,16,1
1858050,49,9,1
1858093,25,11,1
1858098,3,9,1
1858180,79,8,1
1858192,54,1,1
1858287,94,11,1
1858369,45,1,0
1858404,94,4,1
1858430,45,10,1
1858465,23,10,1
1858512,1,5,0
1858523,45,1,1
1858591,45,11,1
1858660,27,8,0
1858796,45,20,0
1858817,28,15,0
1858931,97,7,0
1858936,25,4,1
1858951,100,9,0
1858953,34,3,1
1858973,37,5,0
1859116,79,2,0
1859156,25,7,0
1859156,34,15,0
1859168,34,7,1
1859172,45,9,0
1859174,34,12,0
1859324,26,18,1
1859335,34,32,0
1859363,10,15,0
1859481,10,2,1
1859511,23,22,0
1859622,23,1,1
1859790,45,3,0
1859802,45,14,1
1859853,100,12,0
1859898,10,12,0
1859931,45,2,1
1860011,23,2,1
1860025,63,5,0
1860112,3,2,1
1860141,45,11,0
1860366,34,7,1
1860398,37,16,0
1860423,49,9,1
1860427,63,10,1
1860452,79,2,0
1860465,34,5,0
1860486,34,24,0
1860749,1,16,0
1860812,45,3,1
1860819,94,16,1
1860825,12,15,0
1860827,45,1,1
1861088,77,8,1
1861209,45,9,1
1861240,10,3,1
1861452,8,6,1
1861460,4,2,1
1861517,63,5,0
1861520,87,4,0
1861521,45,8,1
1861531,83,5,1
1861535,23,2,1
1861611,45,3,1
1861646,25,24,1
1861806,79,10,1
1861867,45,4,1
1861952,25,7,0
1861999,34,19,1
1862042,79,3,1
1862146,79,9,0
1862277,45,6,1
1862297,45,11,0
1862409,25,9,1
1862487,54,2,1
1862545,83,13,0
1862603,45,5,0
1862675,87,8,1
1862741,28,13,0
1862778,79,13,0
1862822,34,5,0
1862984,34,16,1
1863038,99,15,1
1863082,45,11,1
1863243,74,7,0
1863341,45,12,0
1863371,45,1,1
1863606,79,23,1
1863650,45,8,1
1863736,34,15,0
1863763,63,11,1
1863836,66,8,0
1863881,34,3,1
1863885,93,3,1
1863949,95,4,0
1864043,55,8,0
1864053,27,11,1
1864105,95,5,0
